,user_id,has_success_hard_attempts
1918,5646,False
1919,5647,True
1920,5650,True
1921,5651,False
1922,5652,False
1923,5653,True
1924,5656,False
1925,5661,True
1926,5668,True
1927,5673,False
1928,5679,False
1929,5681,False
1930,5685,False
1931,5687,False
1932,5689,True
1933,5701,True
1934,5702,False
1935,5706,False
1936,5712,False
1937,5716,False
1938,5721,True
1939,5726,False
1940,5730,False
1941,5732,False
1942,5733,False
1943,5734,False
1944,5742,False
1945,5743,False
1946,5757,False
1947,5766,True
1948,5770,False
1949,5776,False
1950,5777,True
1951,5785,True
1952,5789,False
1953,5791,True
1954,5792,True
1955,5793,True
1956,5794,False
1957,5796,False
1958,5798,True
1959,5800,False
1960,5801,True
1961,5806,False
1962,5808,False
1963,5809,False
1964,5810,False
1965,5813,True
1966,5818,True
1967,5825,False
1968,5829,False
1969,5830,False
1970,5836,False
1971,5837,False
1972,5839,False
1973,5840,True
1974,5842,False
1975,5843,True
1976,5846,True
1977,5847,False
1978,5850,False
1979,5858,True
1980,5861,True
1981,5867,True
1982,5870,True
1983,5873,True
1984,5874,True
1985,5876,False
1986,5882,True
1987,5884,False
1988,5885,False
1989,5886,False
1990,5887,True
1991,5888,True
1992,5894,False
1993,5897,False
1994,5903,False
1995,5906,False
1996,5908,False
1997,5909,False
1998,5913,False
1999,5915,False
2000,5916,True
2001,5917,False
2002,5918,False
2003,5920,False
2004,5924,True
2005,5927,False
2006,5929,True
2007,5932,True
2008,5941,False
2009,5946,True
2010,5947,False
2011,5949,True
2012,5950,False
2013,5952,True
2014,5961,False
2015,5962,True
2016,5965,False
2017,5968,True
2018,5970,True
2019,5971,False
2020,5974,True
2021,5975,True
2022,5977,True
2023,5980,True
2024,5983,False
2025,5985,False
2026,5986,False
2027,5988,False
2028,5991,True
2029,5994,False
2030,5996,True
2031,6000,False
2032,6002,False
2033,6003,False
2034,6006,False
2035,6007,False
2036,6008,True
2037,6011,False
2038,6012,False
2039,6014,False
2040,6017,False
2041,6018,False
2042,6020,False
2043,6021,False
2044,6022,False
2045,6024,True
2046,6025,False
2047,6028,True
2048,6032,True
2049,6033,True
2050,6036,False
2051,6039,False
2052,6041,False
2053,6048,False
2054,6050,True
2055,6053,True
2056,6056,True
2057,6058,True
2058,6062,False
2059,6065,False
2060,6068,True
2061,6069,True
2062,6070,True
2063,6071,True
2064,6072,True
2065,6073,True
2066,6074,True
2067,6079,False
2068,6081,True
2069,6082,False
2070,6088,False
2071,6091,False
2072,6094,True
2073,6101,False
2074,6103,False
2075,6104,True
2076,6105,False
2077,6107,False
2078,6110,False
2079,6111,True
2080,6112,True
2081,6113,False
2082,6117,True
2083,6119,True
2084,6129,True
2085,6130,False
2086,6137,False
2087,6143,True
2088,6144,True
2089,6148,False
2090,6150,True
2091,6152,True
2092,6153,False
2093,6155,True
2094,6157,False
2095,6160,False
2096,6162,True
2097,6163,True
2098,6165,False
2099,6166,False
2100,6174,False
2101,6179,False
2102,6183,True
2103,6184,False
2104,6187,False
2105,6191,False
2106,6192,False
2107,6198,True
2108,6199,True
2109,6200,False
2110,6202,True
2111,6206,False
2112,6208,False
2113,6210,False
2114,6211,False
2115,6217,True
2116,6228,True
2117,6236,False
2118,6237,False
2119,6238,False
2120,6239,False
2121,6249,True
2122,6250,False
2123,6253,False
2124,6256,False
2125,6260,False
2126,6262,False
2127,6264,True
2128,6268,False
2129,6270,False
2130,6272,True
2131,6274,False
2132,6278,False
2133,6280,True
2134,6285,False
2135,6286,False
2136,6288,True
2137,6293,False
2138,6294,False
2139,6299,False
2140,6300,True
2141,6302,False
2142,6305,False
2143,6306,False
2144,6308,False
2145,6313,False
2146,6315,False
2147,6321,True
2148,6323,False
2149,6325,False
2150,6326,True
2151,6331,True
2152,6332,False
2153,6334,True
2154,6335,False
2155,6336,True
2156,6337,True
2157,6339,False
2158,6344,False
2159,6345,False
2160,6346,True
2161,6349,False
2162,6350,False
2163,6352,False
2164,6353,True
2165,6355,False
2166,6356,False
2167,6357,True
2168,6364,False
2169,6366,False
2170,6367,False
2171,6369,True
2172,6370,True
2173,6373,False
2174,6377,False
2175,6378,True
2176,6381,False
2177,6384,False
2178,6393,True
2179,6396,True
2180,6398,False
2181,6399,False
2182,6400,False
2183,6405,True
2184,6415,False
2185,6416,True
2186,6417,False
2187,6418,True
2188,6419,True
2189,6421,False
2190,6424,False
2191,6430,True
2192,6431,False
2193,6435,False
2194,6436,False
2195,6439,False
2196,6441,True
2197,6447,True
2198,6450,False
2199,6451,True
2200,6452,False
2201,6454,False
2202,6455,False
2203,6456,True
2204,6461,True
2205,6462,True
2206,6463,False
2207,6464,True
2208,6467,True
2209,6468,True
2210,6470,True
2211,6472,False
2212,6474,True
2213,6476,False
2214,6479,True
2215,6482,False
2216,6486,False
2217,6487,False
2218,6488,False
2219,6490,True
2220,6491,True
2221,6496,True
2222,6498,False
2223,6500,False
2224,6502,True
2225,6503,True
2226,6505,True
2227,6506,True
2228,6507,True
2229,6508,False
2230,6509,False
2231,6515,False
2232,6519,True
2233,6522,True
2234,6528,False
2235,6531,True
2236,6532,False
2237,6539,False
2238,6547,True
2239,6550,False
2240,6552,False
2241,6555,False
2242,6556,False
2243,6558,False
2244,6562,True
2245,6563,False
2246,6565,True
2247,6571,True
2248,6574,False
2249,6575,False
2250,6580,False
2251,6581,True
2252,6587,False
2253,6588,False
2254,6589,False
2255,6590,False
2256,6591,False
2257,6597,True
2258,6598,False
2259,6601,True
2260,6607,False
2261,6608,False
2262,6612,False
2263,6616,False
2264,6618,False
2265,6619,False
2266,6626,True
2267,6632,True
2268,6633,False
2269,6634,True
2270,6635,False
2271,6636,True
2272,6639,True
2273,6640,True
2274,6642,False
2275,6644,False
2276,6649,False
2277,6651,True
2278,6654,False
2279,6662,False
2280,6664,False
2281,6668,True
2282,6674,False
2283,6676,False
2284,6677,False
2285,6681,True
2286,6683,False
2287,6684,False
2288,6689,False
2289,6690,True
2290,6696,False
2291,6701,True
2292,6705,True
2293,6706,False
2294,6707,False
2295,6708,False
2296,6711,False
2297,6713,False
2298,6714,False
2299,6716,False
2300,6719,False
2301,6721,True
2302,6726,False
2303,6729,True
2304,6730,False
2305,6731,False
2306,6735,True
2307,6746,False
2308,6748,False
2309,6749,False
2310,6750,True
2311,6751,False
2312,6752,True
2313,6754,False
2314,6757,False
2315,6758,True
2316,6762,False
2317,6773,True
2318,6774,False
2319,6777,False
2320,6790,False
2321,6791,False
2322,6796,False
2323,6799,False
2324,6800,True
2325,6801,False
2326,6803,False
2327,6805,False
2328,6808,True
2329,6811,False
2330,6812,False
2331,6814,True
2332,6817,True
2333,6818,False
2334,6819,False
2335,6822,False
2336,6823,True
2337,6829,True
2338,6830,False
2339,6836,False
2340,6838,True
2341,6839,True
2342,6841,False
2343,6842,False
2344,6844,True
2345,6847,True
2346,6853,False
2347,6854,True
2348,6856,False
2349,6859,False
2350,6860,False
2351,6861,True
2352,6863,False
2353,6864,False
2354,6873,False
2355,6879,True
2356,6881,True
2357,6886,True
2358,6891,False
2359,6893,False
2360,6894,False
2361,6896,True
2362,6898,False
2363,6913,False
2364,6916,False
2365,6917,False
2366,6918,True
2367,6919,False
2368,6926,False
2369,6929,True
2370,6933,True
2371,6934,False
2372,6935,True
2373,6938,False
2374,6940,False
2375,6945,False
2376,6946,True
2377,6947,False
2378,6950,False
2379,6954,False
2380,6956,False
2381,6959,False
2382,6960,False
2383,6962,False
2384,6964,True
2385,6965,True
2386,6966,False
2387,6971,False
2388,6973,True
2389,6974,True
2390,6975,False
2391,6976,False
2392,6977,True
2393,6979,False
2394,6980,False
2395,6983,False
2396,6984,True
2397,6990,False
2398,6997,True
2399,6999,False
2400,7000,False
2401,7001,True
2402,7007,False
2403,7008,True
2404,7009,False
2405,7013,False
2406,7014,True
2407,7015,False
2408,7016,False
2409,7018,False
2410,7020,True
2411,7024,True
2412,7025,True
2413,7026,True
2414,7027,True
2415,7029,True
2416,7030,False
2417,7033,True
2418,7035,False
2419,7037,False
2420,7045,False
2421,7048,True
2422,7055,True
2423,7058,False
2424,7059,False
2425,7062,True
2426,7063,False
2427,7066,False
2428,7069,False
2429,7072,True
2430,7076,True
2431,7080,False
2432,7081,True
2433,7082,False
2434,7087,False
2435,7088,False
2436,7089,True
2437,7094,False
2438,7095,False
2439,7099,True
2440,7103,True
2441,7111,False
2442,7116,False
2443,7123,False
2444,7124,False
2445,7127,False
2446,7128,True
2447,7129,False
2448,7133,True
2449,7148,True
2450,7149,True
2451,7153,False
2452,7154,False
2453,7155,False
2454,7158,True
2455,7161,False
2456,7164,False
2457,7166,True
2458,7172,True
2459,7173,False
2460,7174,False
2461,7180,True
2462,7184,True
2463,7198,False
2464,7199,False
2465,7200,False
2466,7201,False
2467,7203,False
2468,7204,False
2469,7206,True
2470,7212,False
2471,7218,True
2472,7220,False
2473,7225,True
2474,7230,True
2475,7232,True
2476,7234,False
2477,7238,False
2478,7245,False
2479,7247,False
2480,7250,True
2481,7255,False
2482,7257,False
2483,7258,True
2484,7264,True
2485,7265,False
2486,7266,True
2487,7268,True
2488,7270,False
2489,7273,False
2490,7279,True
2491,7285,False
2492,7294,True
2493,7296,True
2494,7297,True
2495,7299,True
2496,7300,False
2497,7301,True
2498,7303,False
2499,7306,False
2500,7313,True
2501,7317,False
2502,7322,False
2503,7325,True
2504,7327,True
2505,7329,False
2506,7331,False
2507,7336,False
2508,7341,True
2509,7344,False
2510,7345,True
2511,7352,False
2512,7353,False
2513,7356,False
2514,7366,True
2515,7367,False
2516,7370,True
2517,7371,False
2518,7372,False
2519,7376,True
2520,7384,False
2521,7386,True
2522,7387,True
2523,7390,False
2524,7394,False
2525,7399,True
2526,7400,False
2527,7402,False
2528,7403,False
2529,7407,False
2530,7409,True
2531,7418,True
2532,7421,True
2533,7422,True
2534,7423,False
2535,7425,False
2536,7428,True
2537,7429,False
2538,7438,False
2539,7447,False
2540,7454,True
2541,7462,False
2542,7465,False
2543,7467,False
2544,7471,False
2545,7475,False
2546,7478,False
2547,7480,False
2548,7481,False
2549,7483,False
2550,7484,True
2551,7491,True
2552,7493,True
2553,7494,False
2554,7496,False
2555,7499,True
2556,7501,False
2557,7504,False
2558,7507,True
2559,7512,False
2560,7514,False
2561,7522,True
2562,7523,False
2563,7525,True
2564,7534,False
2565,7536,False
2566,7540,False
2567,7544,False
2568,7545,False
2569,7552,False
2570,7557,False
2571,7559,True
2572,7560,False
2573,7561,True
2574,7562,False
2575,7564,False
2576,7571,False
2577,7576,True
2578,7579,False
2579,7580,False
2580,7581,True
2581,7582,False
2582,7589,False
2583,7591,False
2584,7596,True
2585,7599,False
2586,7604,False
2587,7605,True
2588,7608,False
2589,7611,True
2590,7612,True
2591,7615,False
2592,7622,False
2593,7631,False
2594,7634,True
2595,7636,True
2596,7639,False
2597,7640,False
2598,7642,False
2599,7645,False
2600,7646,False
2601,7652,True
2602,7656,False
2603,7660,False
2604,7664,True
2605,7665,False
2606,7670,True
2607,7677,False
2608,7679,False
2609,7682,True
2610,7687,False
2611,7688,True
2612,7690,False
2613,7692,False
2614,7695,True
2615,7705,False
2616,7707,True
2617,7712,False
2618,7713,True
2619,7715,False
2620,7716,False
2621,7717,False
2622,7720,True
2623,7721,False
2624,7725,False
2625,7729,False
2626,7735,False
2627,7736,False
2628,7742,True
2629,7745,True
2630,7751,False
2631,7755,True
2632,7760,False
2633,7767,True
2634,7768,True
2635,7769,True
2636,7772,False
2637,7774,False
2638,7775,False
2639,7777,True
2640,7780,True
2641,7781,False
2642,7783,True
2643,7789,False
2644,7790,True
2645,7802,False
2646,7809,False
2647,7811,False
2648,7813,False
2649,7823,False
2650,7824,True
2651,7827,False
2652,7830,False
2653,7831,True
2654,7836,False
2655,7844,False
2656,7846,False
2657,7849,False
2658,7851,False
2659,7855,False
2660,7856,True
2661,7858,True
2662,7859,False
2663,7863,True
2664,7865,False
2665,7866,True
2666,7867,False
2667,7868,False
2668,7871,True
2669,7873,False
2670,7874,True
2671,7879,False
2672,7881,False
2673,7883,False
2674,7885,False
2675,7886,False
2676,7895,True
2677,7899,True
2678,7904,True
2679,7906,True
2680,7907,False
2681,7908,False
2682,7910,True
2683,7912,True
2684,7913,False
2685,7914,False
2686,7916,False
2687,7917,True
2688,7921,True
2689,7923,False
2690,7935,True
2691,7940,False
2692,7943,False
2693,7947,False
2694,7948,True
2695,7951,False
2696,7952,False
2697,7960,True
2698,7962,False
2699,7964,True
2700,7968,False
2701,7978,True
2702,7979,True
2703,7983,False
2704,7992,True
2705,7996,True
2706,7999,True
2707,8000,False
2708,8003,False
2709,8004,True
2710,8009,False
2711,8011,True
2712,8013,False
2713,8015,False
2714,8017,False
2715,8018,False
2716,8021,False
2717,8028,False
2718,8031,False
2719,8032,True
2720,8035,False
2721,8037,False
2722,8038,False
2723,8039,False
2724,8043,False
2725,8044,False
2726,8048,False
2727,8051,False
2728,8055,True
2729,8056,True
2730,8058,False
2731,8059,False
2732,8062,False
2733,8063,False
2734,8065,False
2735,8073,False
2736,8075,False
2737,8079,False
2738,8080,False
2739,8082,False
2740,8084,False
2741,8091,False
2742,8092,True
2743,8096,True
2744,8101,True
2745,8105,False
2746,8114,False
2747,8117,True
2748,8118,True
2749,8126,False
2750,8127,True
2751,8131,True
2752,8136,False
2753,8139,True
2754,8140,False
2755,8142,False
2756,8143,True
2757,8145,False
2758,8149,True
2759,8150,True
2760,8157,False
2761,8160,True
2762,8161,False
2763,8162,False
2764,8167,False
2765,8168,True
2766,8169,True
2767,8172,True
2768,8174,True
2769,8179,True
2770,8181,True
2771,8184,False
2772,8185,False
2773,8190,False
2774,8191,True
2775,8192,False
2776,8194,True
2777,8198,True
2778,8199,False
2779,8200,False
2780,8201,False
2781,8202,False
2782,8204,False
2783,8206,False
2784,8207,True
2785,8220,True
2786,8223,False
2787,8233,True
2788,8235,True
2789,8240,True
2790,8242,True
2791,8247,True
2792,8252,False
2793,8253,True
2794,8259,False
2795,8261,False
2796,8263,True
2797,8264,True
2798,8265,False
2799,8273,True
2800,8275,False
2801,8276,True
2802,8277,True
2803,8279,False
2804,8281,False
2805,8288,False
2806,8289,False
2807,8291,False
2808,8292,True
2809,8295,False
2810,8296,False
2811,8298,True
2812,8299,False
2813,8300,False
2814,8304,False
2815,8305,False
2816,8309,False
2817,8310,False
2818,8318,False
2819,8319,True
2820,8320,True
2821,8324,True
2822,8325,True
2823,8331,True
2824,8335,False
2825,8342,False
2826,8343,True
2827,8344,False
2828,8345,False
2829,8348,True
2830,8351,False
2831,8354,False
2832,8355,False
2833,8359,True
2834,8361,True
2835,8362,False
2836,8364,False
2837,8372,False
2838,8374,False
2839,8376,False
2840,8377,False
2841,8383,False
2842,8384,False
2843,8389,True
2844,8391,True
2845,8394,False
2846,8396,False
2847,8401,False
2848,8402,False
2849,8405,False
2850,8407,False
2851,8412,False
2852,8413,False
2853,8415,False
2854,8416,False
2855,8417,False
2856,8419,True
2857,8422,True
2858,8424,True
2859,8426,False
2860,8428,False
2861,8429,False
2862,8432,True
2863,8435,True
2864,8436,False
2865,8438,False
2866,8439,True
2867,8441,False
2868,8442,True
2869,8443,False
2870,8446,False
2871,8447,False
2872,8453,True
2873,8454,False
2874,8455,True
2875,8457,False
2876,8458,True
2877,8461,True
2878,8464,True
2879,8465,True
2880,8470,False
2881,8473,True
2882,8474,True
2883,8478,True
2884,8480,False
2885,8481,True
2886,8484,False
2887,8486,True
2888,8489,True
2889,8492,True
2890,8498,False
2891,8500,False
2892,8504,False
2893,8508,False
2894,8522,False
2895,8523,True
2896,8528,False
2897,8529,True
2898,8531,False
2899,8533,False
2900,8536,False
2901,8537,True
2902,8538,True
2903,8542,False
2904,8547,False
2905,8551,True
2906,8552,False
2907,8554,False
2908,8555,False
2909,8559,False
2910,8565,False
2911,8566,True
2912,8570,False
2913,8575,False
2914,8577,False
2915,8579,False
2916,8580,False
2917,8581,False
2918,8582,False
2919,8587,False
2920,8589,True
2921,8594,True
2922,8600,True
2923,8602,False
2924,8603,False
2925,8605,False
2926,8609,True
2927,8613,False
2928,8615,True
2929,8616,False
2930,8620,False
2931,8622,False
2932,8623,False
2933,8624,True
2934,8625,True
2935,8627,False
2936,8635,False
2937,8636,False
2938,8637,False
2939,8638,False
2940,8643,False
2941,8646,False
2942,8647,False
2943,8648,False
2944,8652,False
2945,8653,False
2946,8661,True
2947,8664,False
2948,8665,False
2949,8671,False
2950,8672,False
2951,8675,False
2952,8678,False
2953,8679,False
2954,8681,False
2955,8682,True
2956,8690,False
2957,8695,False
2958,8702,False
2959,8703,False
2960,8706,False
2961,8714,True
2962,8717,False
2963,8718,True
2964,8722,False
2965,8723,False
2966,8726,False
2967,8727,True
2968,8729,True
2969,8732,True
2970,8735,True
2971,8738,True
2972,8739,False
2973,8741,False
2974,8742,False
2975,8746,False
2976,8747,False
2977,8748,True
2978,8753,False
2979,8755,False
2980,8757,False
2981,8767,True
2982,8770,False
2983,8771,False
2984,8775,True
2985,8777,False
2986,8780,False
2987,8785,False
2988,8787,True
2989,8790,False
2990,8791,False
2991,8798,False
2992,8802,True
2993,8803,False
2994,8805,False
2995,8810,True
2996,8815,True
2997,8826,False
2998,8830,True
2999,8833,False
3000,8837,False
3001,8853,True
3002,8855,True
3003,8856,True
3004,8858,False
3005,8863,False
3006,8864,False
3007,8865,True
3008,8866,True
3009,8867,False
3010,8869,True
3011,8871,False
3012,8874,False
3013,8877,True
3014,8880,True
3015,8881,True
3016,8883,False
3017,8892,False
3018,8894,False
3019,8898,False
3020,8900,True
3021,8903,True
3022,8905,False
3023,8910,True
3024,8911,False
3025,8914,False
3026,8916,False
3027,8921,False
3028,8922,False
3029,8923,False
3030,8924,False
3031,8926,False
3032,8930,True
3033,8936,False
3034,8937,False
3035,8938,True
3036,8945,False
3037,8946,True
3038,8949,True
3039,8950,False
3040,8958,False
3041,8959,True
3042,8969,True
3043,8971,True
3044,8973,True
3045,8976,True
3046,8981,True
3047,8982,True
3048,8984,False
3049,8986,False
3050,8987,False
3051,8988,True
3052,8992,False
3053,8998,True
3054,9000,False
3055,9002,False
3056,9004,False
3057,9005,False
3058,9008,False
3059,9010,False
3060,9015,True
3061,9016,False
3062,9018,True
3063,9021,False
3064,9023,True
3065,9026,False
3066,9027,False
3067,9029,True
3068,9036,False
3069,9037,False
3070,9039,False
3071,9049,True
3072,9062,True
3073,9063,True
3074,9065,True
3075,9070,False
3076,9072,True
3077,9077,True
3078,9079,False
3079,9080,False
3080,9083,False
3081,9090,False
3082,9091,True
3083,9095,True
3084,9096,False
3085,9097,True
3086,9098,True
3087,9100,False
3088,9101,False
3089,9102,False
3090,9104,True
3091,9107,True
3092,9110,True
3093,9113,True
3094,9122,False
3095,9131,False
3096,9135,True
3097,9136,True
3098,9138,False
3099,9141,False
3100,9142,False
3101,9149,False
3102,9152,False
3103,9153,False
3104,9155,True
3105,9156,True
3106,9158,False
3107,9162,False
3108,9165,True
3109,9169,False
3110,9179,False
3111,9180,False
3112,9186,False
3113,9193,False
3114,9194,True
3115,9198,True
3116,9199,True
3117,9201,True
3118,9203,False
3119,9204,False
3120,9205,True
3121,9208,False
3122,9210,True
3123,9218,False
3124,9219,False
3125,9224,True
3126,9226,True
3127,9227,False
3128,9228,False
3129,9230,True
3130,9238,False
3131,9244,False
3132,9246,True
3133,9247,True
3134,9253,False
3135,9255,False
3136,9256,False
3137,9257,False
3138,9259,True
3139,9266,False
3140,9271,False
3141,9272,False
3142,9275,True
3143,9277,False
3144,9280,True
3145,9285,False
3146,9287,True
3147,9288,True
3148,9291,False
3149,9294,False
3150,9296,True
3151,9297,False
3152,9299,False
3153,9303,False
3154,9306,False
3155,9313,False
3156,9314,False
3157,9315,False
3158,9316,False
3159,9317,False
3160,9321,False
3161,9331,True
3162,9333,False
3163,9334,False
3164,9336,False
3165,9338,False
3166,9340,True
3167,9343,False
3168,9350,False
3169,9355,True
3170,9359,False
3171,9362,True
3172,9365,True
3173,9367,True
3174,9371,False
3175,9378,False
3176,9380,True
3177,9383,False
3178,9385,True
3179,9387,True
3180,9390,False
3181,9393,False
3182,9396,False
3183,9398,False
3184,9403,False
3185,9406,False
3186,9410,True
3187,9419,False
3188,9422,False
3189,9428,True
3190,9430,False
3191,9439,False
3192,9440,False
3193,9443,False
3194,9448,True
3195,9456,False
3196,9459,False
3197,9461,True
3198,9466,True
3199,9468,False
3200,9470,True
3201,9472,True
3202,9474,True
3203,9476,True
3204,9480,False
3205,9482,False
3206,9484,False
3207,9488,True
3208,9489,False
3209,9491,False
3210,9494,False
3211,9503,True
3212,9504,True
3213,9507,True
3214,9508,False
3215,9511,False
3216,9516,False
3217,9517,True
3218,9520,False
3219,9521,True
3220,9523,False
3221,9531,False
3222,9532,False
3223,9534,False
3224,9535,False
3225,9538,False
3226,9540,False
3227,9543,True
3228,9554,True
3229,9559,False
3230,9566,True
3231,9567,False
3232,9569,True
3233,9570,True
3234,9574,False
3235,9576,False
3236,9582,False
3237,9583,False
3238,9587,False
3239,9588,True
3240,9591,True
3241,9592,True
3242,9593,True
3243,9594,True
3244,9595,True
3245,9601,False
3246,9602,False
3247,9604,False
3248,9610,False
3249,9612,False
3250,9613,True
3251,9619,False
3252,9622,True
3253,9624,False
3254,9628,False
3255,9629,False
3256,9632,False
3257,9635,True
3258,9641,False
3259,9645,True
3260,9653,False
3261,9656,True
3262,9659,False
3263,9661,True
3264,9663,True
3265,9667,True
3266,9677,True
3267,9678,False
3268,9682,False
3269,9683,False
3270,9690,False
3271,9692,True
3272,9694,False
3273,9695,False
3274,9697,False
3275,9704,True
3276,9705,False
3277,9709,False
3278,9710,False
3279,9711,True
3280,9712,True
3281,9713,False
3282,9716,True
3283,9718,False
3284,9724,False
3285,9727,False
3286,9730,False
3287,9731,False
3288,9734,False
3289,9737,False
3290,9739,False
3291,9741,True
3292,9743,False
3293,9749,True
3294,9751,True
3295,9752,True
3296,9754,False
3297,9757,False
3298,9760,True
3299,9763,True
3300,9765,False
3301,9774,True
3302,9779,False
3303,9787,False
3304,9790,True
3305,9796,False
3306,9799,True
3307,9800,True
3308,9802,True
3309,9804,True
3310,9812,True
3311,9821,True
3312,9825,False
3313,9826,True
3314,9833,True
3315,9834,True
3316,9850,True
3317,9851,False
3318,9860,False
3319,9863,False
3320,9864,False
3321,9871,False
3322,9872,True
3323,9873,True
3324,9874,True
3325,9878,True
3326,9879,False
3327,9881,False
3328,9887,True
3329,9898,False
3330,9906,True
3331,9908,False
3332,9913,False
3333,9915,False
3334,9918,False
3335,9919,False
3336,9921,False
3337,9925,True
3338,9926,False
3339,9929,True
3340,9936,False
3341,9938,False
3342,9943,True
3343,9946,False
3344,9951,False
3345,9953,False
3346,9954,False
3347,9956,True
3348,9970,True
3349,9971,False
3350,9975,False
3351,9976,True
3352,9977,False
3353,9981,False
3354,9986,True
3355,9993,True
3356,9994,True
3357,9998,True
3358,10002,False
3359,10003,False
3360,10005,False
3361,10006,False
3362,10009,False
3363,10013,False
3364,10016,False
3365,10018,True
3366,10021,True
3367,10022,False
3368,10024,True
3369,10025,True
3370,10028,False
3371,10030,False
3372,10038,False
3373,10045,True
3374,10047,False
3375,10053,False
3376,10058,False
3377,10059,False
3378,10062,False
3379,10065,False
3380,10066,True
3381,10068,False
3382,10070,False
3383,10073,True
3384,10074,False
3385,10075,False
3386,10078,False
3387,10079,True
3388,10080,False
3389,10081,False
3390,10088,False
3391,10090,True
3392,10093,True
3393,10098,False
3394,10100,True
3395,10101,False
3396,10102,False
3397,10106,False
3398,10108,False
3399,10109,False
3400,10110,True
3401,10116,True
3402,10118,True
3403,10119,False
3404,10120,False
3405,10122,False
3406,10123,False
3407,10130,True
3408,10131,False
3409,10139,False
3410,10142,False
3411,10144,True
3412,10148,True
3413,10149,False
3414,10150,True
3415,10152,True
3416,10154,False
3417,10155,True
3418,10158,True
3419,10159,False
3420,10160,False
3421,10161,False
3422,10167,True
3423,10177,True
3424,10178,True
3425,10182,False
3426,10185,False
3427,10187,False
3428,10188,False
3429,10192,False
3430,10194,False
3431,10199,False
3432,10200,True
3433,10201,True
3434,10202,False
3435,10208,True
3436,10209,False
3437,10211,True
3438,10213,False
3439,10214,True
3440,10216,False
3441,10220,True
3442,10225,True
3443,10230,False
3444,10231,False
3445,10233,True
3446,10235,False
3447,10236,False
3448,10250,True
3449,10251,False
3450,10260,False
3451,10261,False
3452,10272,True
3453,10274,True
3454,10275,False
3455,10276,True
3456,10282,False
3457,10283,False
3458,10284,False
3459,10288,False
3460,10289,False
3461,10293,False
3462,10295,False
3463,10298,False
3464,10301,True
3465,10302,False
3466,10311,True
3467,10312,False
3468,10313,True
3469,10314,False
3470,10318,True
3471,10320,False
3472,10322,False
3473,10324,True
3474,10325,False
3475,10330,False
3476,10331,False
3477,10332,False
3478,10334,False
3479,10335,False
3480,10343,False
3481,10349,True
3482,10350,False
3483,10351,False
3484,10353,True
3485,10354,False
3486,10358,False
3487,10359,False
3488,10369,False
3489,10372,False
3490,10373,False
3491,10383,False
3492,10385,False
3493,10388,False
3494,10391,False
3495,10394,False
3496,10399,False
3497,10400,False
3498,10409,False
3499,10411,False
3500,10417,True
3501,10418,False
3502,10426,False
3503,10431,False
3504,10434,False
3505,10439,False
3506,10440,False
3507,10442,False
3508,10447,False
3509,10453,False
3510,10454,False
3511,10461,False
3512,10462,True
3513,10463,True
3514,10467,False
3515,10468,False
3516,10472,True
3517,10475,True
3518,10479,True
3519,10485,True
3520,10486,False
3521,10487,True
3522,10491,True
3523,10496,True
3524,10498,False
3525,10502,False
3526,10505,False
3527,10511,False
3528,10513,False
3529,10514,False
3530,10516,False
3531,10519,False
3532,10524,False
3533,10530,True
3534,10535,False
3535,10537,False
3536,10541,True
3537,10543,True
3538,10544,True
3539,10548,True
3540,10551,True
3541,10554,True
3542,10556,False
3543,10557,False
3544,10558,False
3545,10561,False
3546,10563,False
3547,10568,True
3548,10569,False
3549,10570,False
3550,10576,False
3551,10577,False
3552,10584,False
3553,10586,False
3554,10588,True
3555,10590,False
3556,10592,True
3557,10593,False
3558,10601,True
3559,10602,False
3560,10608,False
3561,10611,True
3562,10612,False
3563,10613,True
3564,10616,True
3565,10618,False
3566,10619,False
3567,10621,True
3568,10624,False
3569,10626,True
3570,10628,False
3571,10633,True
3572,10635,True
3573,10641,False
3574,10652,False
3575,10654,False
3576,10658,True
3577,10659,False
3578,10665,True
3579,10667,True
3580,10668,True
3581,10672,True
3582,10675,True
3583,10676,True
3584,10680,False
3585,10681,True
3586,10683,False
3587,10688,False
3588,10690,True
3589,10708,False
3590,10709,False
3591,10712,False
3592,10714,False
3593,10715,False
3594,10717,True
3595,10723,False
3596,10724,False
3597,10728,True
3598,10732,False
3599,10735,False
3600,10740,False
3601,10741,False
3602,10743,False
3603,10751,False
3604,10753,False
3605,10755,False
3606,10756,True
3607,10762,False
3608,10763,False
3609,10765,True
3610,10766,False
3611,10774,False
3612,10775,True
3613,10779,True
3614,10780,True
3615,10781,False
3616,10783,True
3617,10785,True
3618,10786,False
3619,10789,False
3620,10793,True
3621,10798,True
3622,10803,True
3623,10809,True
3624,10811,True
3625,10813,False
3626,10814,False
3627,10830,False
3628,10833,False
3629,10837,False
3630,10838,False
3631,10839,True
3632,10847,True
3633,10858,True
3634,10859,False
3635,10862,True
3636,10867,True
3637,10873,True
3638,10874,False
3639,10882,True
3640,10884,False
3641,10889,False
3642,10891,False
3643,10892,False
3644,10893,True
3645,10895,True
3646,10898,False
3647,10899,False
3648,10907,False
3649,10910,False
3650,10912,False
3651,10916,False
3652,10918,False
3653,10923,True
3654,10925,True
3655,10928,False
3656,10932,False
3657,10935,True
3658,10939,False
3659,10940,False
3660,10941,False
3661,10942,False
3662,10945,False
3663,10946,False
3664,10950,False
3665,10951,False
